Title,Note,URL,Tags,Comment
Bersi Ethiopian Restaurant,,https://www.google.com/maps/place/Bersi+Ethiopian+Restaurant/data=!4m2!3m1!1s0x89c259ed5b773f57:0x100dedb3b1af218b,,
QQ Cafe,,https://www.google.com/maps/place/QQ+Cafe/data=!4m2!3m1!1s0x89c25a26202d46cf:0x1f4406a43b6ac764,,
Sartiano's,,https://www.google.com/maps/place/Sartiano's/data=!4m2!3m1!1s0x89c259b05a1f3cc5:0x5f4b020ffbe5de53,,
Joe's Pizza,,https://www.google.com/maps/place/Joe's+Pizza/data=!4m2!3m1!1s0x89c259924a960df1:0x43b20488619b3f43,,
Village Vanguard,,https://www.google.com/maps/place/Village+Vanguard/data=!4m2!3m1!1s0x89c25995cf058dd5:0x21dab46c9da0af89,,
100 Feast and Lounge,,https://www.google.com/maps/place/100+Feast+and+Lounge/data=!4m2!3m1!1s0x89c25b08f2d3cd7f:0xf2c8b62e0c8ec967,,
Sant Ambroeus West Village,,https://www.google.com/maps/place/Sant+Ambroeus+West+Village/data=!4m2!3m1!1s0x89c2599453e24d37:0x3a6d4c61944289f3,,
Four & Twenty Blackbirds,,https://www.google.com/maps/place/Four+%26+Twenty+Blackbirds/data=!4m2!3m1!1s0x89c25afbe00085b9:0x8551ad9417b441fa,,
Odo East Village,,https://www.google.com/maps/place/Odo+East+Village/data=!4m2!3m1!1s0x89c25900171422a3:0xc3ad79f263934b1f,,
Undercote,,https://www.google.com/maps/place/Undercote/data=!4m2!3m1!1s0x89c259be37925951:0xe8e897050463aeab,,
Golden Taquitos 1,,https://www.google.com/maps/place/Golden+Taquitos+1/data=!4m2!3m1!1s0x89c2f5f408037165:0x620d4f49c3c0daf8,,
Lao Shan Xi'an Delicacies,,https://www.google.com/maps/place/Lao+Shan+Xi'an+Delicacies/data=!4m2!3m1!1s0x89c2610063781539:0x818c8bebb0d11408,,
Giulietta,,https://www.google.com/maps/place/Giulietta/data=!4m2!3m1!1s0x89c259a28cab6957:0x67bf0a3aae1f869c,,
Yume Ga Arukara,,https://www.google.com/maps/place/Yume+Ga+Arukara/data=!4m2!3m1!1s0x89c259006532970b:0xd22d9634b30894d3,,
Truth Restaurant Astoria,,https://www.google.com/maps/place/Truth+Restaurant+Astoria/data=!4m2!3m1!1s0x89c25f105ac5d4c7:0x9a8c68b87cf3a78e,,
Inca Chicken,,https://www.google.com/maps/place/Inca+Chicken/data=!4m2!3m1!1s0x89c25c1e822dcacd:0x403342071f6cdc93,,
Macario,,https://www.google.com/maps/place/Macario/data=!4m2!3m1!1s0x89c25b002cb28675:0x53bbb29d740f8b1d,,
Taqueria Al Pastor,,https://www.google.com/maps/place/Taqueria+Al+Pastor/data=!4m2!3m1!1s0x89c25d188e4b1c57:0x3c1bd6f52b0f3496,,
Gulp,,https://www.google.com/maps/place/Gulp/data=!4m2!3m1!1s0x89c259e3d915d2cd:0x9d21087f6d6f22c5,,
Verse,,https://www.google.com/maps/place/Verse/data=!4m2!3m1!1s0x89c25f000278e50f:0xb26905b6f0dad703,,
Mr. Taka Ramen,,https://www.google.com/maps/place/Mr.+Taka+Ramen/data=!4m2!3m1!1s0x89c25986aae80377:0x5f9497279f460633,,
Cauldron Chicken,,https://www.google.com/maps/place/Cauldron+Chicken/data=!4m2!3m1!1s0x89c2596b1264a489:0x213b6dd600eb449d,,
Chama Mama,,https://www.google.com/maps/place/Chama+Mama/data=!4m2!3m1!1s0x89c25bb1010e73bd:0xce05c1a9dcde1e65,,
Arirang,,https://www.google.com/maps/place/Arirang/data=!4m2!3m1!1s0x89c2602e56c6291d:0xd660732b19e40072,,
Kotti Berliner Döner Kebab,,https://www.google.com/maps/place/Kotti+Berliner+D%C3%B6ner+Kebab/data=!4m2!3m1!1s0x89c25bb4aa91dfeb:0xd79c4e9eeda7fd1a,,
Wiki Wiki,,https://www.google.com/maps/place/Wiki+Wiki/data=!4m2!3m1!1s0x89c25bb4a95b881f:0x9bb4384e5a69a260,,
BK Jani at Dekalb Market Hall,,https://www.google.com/maps/place/BK+Jani+at+Dekalb+Market+Hall/data=!4m2!3m1!1s0x89c25a4b5541a9e3:0x89961e45f71bd6f4,,
Fat Fowl,,https://www.google.com/maps/place/Fat+Fowl/data=!4m2!3m1!1s0x89c25b910ed1b5cd:0x98b40e3d23e3c7a5,,
Saint Street Cakes,,https://www.google.com/maps/place/Saint+Street+Cakes/data=!4m2!3m1!1s0x89c25ba5e054c82f:0x87da3c902648fb8b,,
Milk Burger,,https://www.google.com/maps/place/Milk+Burger/data=!4m2!3m1!1s0x89c2f5e9a34fcb41:0xfe95f1d84dd8333c,,
Uncle Ray's Chicken Rice,,https://www.google.com/maps/place/Uncle+Ray's+Chicken+Rice/data=!4m2!3m1!1s0x89c259dbf4434725:0xb4003d629fff1bfe,,
Davelle,,https://www.google.com/maps/place/Davelle/data=!4m2!3m1!1s0x89c2598100395b93:0x51584ab8d26b63ca,,
Tlaxcalita La Bella,,https://www.google.com/maps/place/Tlaxcalita+La+Bella/data=!4m2!3m1!1s0x89c25d6d975d68af:0x37122365f9ff59f0,,
Village Cafe,,https://www.google.com/maps/place/Village+Cafe/data=!4m2!3m1!1s0x89c244eb7f2cad9d:0x770e4794e4567562,,
Nana Baking,,https://www.google.com/maps/place/Nana+Baking/data=!4m2!3m1!1s0x89c2450050c6e325:0xfd77393868ece494,,
Cocotazo,,https://www.google.com/maps/place/Cocotazo/data=!4m2!3m1!1s0x89c2f7041ecaec97:0x7ac2a189cfbc6654,,
Han Dynasty Brooklyn,,https://www.google.com/maps/place/Han+Dynasty+Brooklyn/data=!4m2!3m1!1s0x89c25bb4aa91dfeb:0x5c2b8a3793cc65f5,,
Patok by Rach,,https://www.google.com/maps/place/Patok+by+Rach/data=!4m2!3m1!1s0x89c25b00041332cd:0x893efaf542e6a112,,
Café d'Avignon - Downtown Brooklyn,,https://www.google.com/maps/place/Caf%C3%A9+d'Avignon+-+Downtown+Brooklyn/data=!4m2!3m1!1s0x89c25bb4aa91dfeb:0x1965b25ddb604bcf,,
She Wolf Bakery,,https://www.google.com/maps/place/She+Wolf+Bakery/data=!4m2!3m1!1s0x89c25938f792ff87:0x5737ecc823bbeed1,,
Halmae Noodle 할매칼국수,,https://www.google.com/maps/place/Halmae+Noodle+%ED%95%A0%EB%A7%A4%EC%B9%BC%EA%B5%AD%EC%88%98/data=!4m2!3m1!1s0x89c2f710b6652ab5:0x9b14c3e3a007ccd1,,
Studio Multisweet,,https://www.google.com/maps/place/Studio+Multisweet/data=!4m2!3m1!1s0x89c25934d4ce94a9:0xd4c02a12ac77bed2,,
Myrtle Thai,,https://www.google.com/maps/place/Myrtle+Thai/data=!4m2!3m1!1s0x89c25bb8693041af:0x2c3ecbc2b05541fb,,
Khaosan,,https://www.google.com/maps/place/Khaosan/data=!4m2!3m1!1s0x89c25b4e007d423f:0xd95e384fb52fe0c0,,
Emily,,https://www.google.com/maps/place/Emily/data=!4m2!3m1!1s0x89c25ba4b344e261:0x6f60a1fe04a3d323,,
Samyan,,https://www.google.com/maps/place/Samyan/data=!4m2!3m1!1s0x89c25bb2490d71f7:0x90930e06ed528cd5,,
Rice & Miso,,https://www.google.com/maps/place/Rice+%26+Miso/data=!4m2!3m1!1s0x89c25a52c63b21e7:0xab0102996c62bba4,,
Momo Sushi Shack,,https://www.google.com/maps/place/Momo+Sushi+Shack/data=!4m2!3m1!1s0x89c25c00e69786df:0x861477e198deba11,,
Taqueria Coatzingo,,https://www.google.com/maps/place/Taqueria+Coatzingo/data=!4m2!3m1!1s0x89c25f0756c41f45:0x2693e5f577ac9ff6,,
Urban Hawker,,https://www.google.com/maps/place/Urban+Hawker/data=!4m2!3m1!1s0x89c2596ecddd57af:0x99bebc1ecc7ae7b9,,
Middle Eastern Halal Cart,,https://www.google.com/maps/place/Middle+Eastern+Halal+Cart/data=!4m2!3m1!1s0x89c24560ed90a6df:0x66ce53fbd8d9e6ba,,
BASHIR HALAL FOOD,,https://www.google.com/maps/place/BASHIR+HALAL+FOOD/data=!4m2!3m1!1s0x89c25f9e500cf5eb:0x4dd6237099a9743b,,
Old German Bakery,,https://www.google.com/maps/place/Old+German+Bakery/data=!4m2!3m1!1s0x89c259e01df46077:0xdafb82869193df94,,
The Django,,https://www.google.com/maps/place/The+Django/data=!4m2!3m1!1s0x89c2598a97ed08eb:0xd5c7bd06918aae0b,,
Sylvia's Restaurant,,https://www.google.com/maps/place/Sylvia's+Restaurant/data=!4m2!3m1!1s0x89c2f60cd3f0c56f:0x42be8b74f8751a5e,,
Black Seed Bagels - Boerum Hill,,https://www.google.com/maps/place/Black+Seed+Bagels+-+Boerum+Hill/data=!4m2!3m1!1s0x89c25b457231a3b1:0xf2995a1f429c8fbb,,
II Fornaretto Bakery,,https://www.google.com/maps/place/II+Fornaretto+Bakery/data=!4m2!3m1!1s0x89c2455be9cab6f5:0x2f718ab7e8b22531,,
Regina Bakery,,https://www.google.com/maps/place/Regina+Bakery/data=!4m2!3m1!1s0x89c25b1e37522fd1:0x1f47a3ed81843707,,
Loved Ones Coffee,,https://www.google.com/maps/place/Loved+Ones+Coffee/data=!4m2!3m1!1s0x89c25b62bcc3b2ff:0x974b34afa5c58f5f,,
Butterfield Market,Allie's banana bread,https://www.google.com/maps/place/Butterfield+Market/data=!4m2!3m1!1s0x89c25986ede96c47:0xf16fe42059a47323,,
Doc's Cake Shop,,https://www.google.com/maps/place/Doc's+Cake+Shop/data=!4m2!3m1!1s0x89c25c7119bbab7d:0x26613b8d4c99f6de,,
Golden Palace,,https://www.google.com/maps/place/Golden+Palace/data=!4m2!3m1!1s0x89c2454a05e5c459:0x80dc61b520e580e3,,
Ambassadors Clubhouse New York,,https://www.google.com/maps/place/Ambassadors+Clubhouse+New+York/data=!4m2!3m1!1s0x89c259006d04cb05:0xc161a14648b8aac2,,
Boro Brine,,https://www.google.com/maps/place/Boro+Brine/data=!4m2!3m1!1s0x89c25b866e430297:0x6fbd8cf80235915f,,
L.A. Burdick Handmade Chocolates,,https://www.google.com/maps/place/L.A.+Burdick+Handmade+Chocolates/data=!4m2!3m1!1s0x89c2598dd2731ccb:0x2d76566992171f66,,
Karaoke City,,https://www.google.com/maps/place/Karaoke+City/data=!4m2!3m1!1s0x89c259a8ef13f43b:0x6457a93cbfd9f16,,
Bistrot Ha,,https://www.google.com/maps/place/Bistrot+Ha/data=!4m2!3m1!1s0x89c259006054ad45:0xe29561459810b0e0,,
Wayne and Sons,,https://www.google.com/maps/place/Wayne+and+Sons/data=!4m2!3m1!1s0x89c25965813b34a3:0xbb835b0cf32bbb8d,,
Café Mulberry,,https://www.google.com/maps/place/Caf%C3%A9+Mulberry/data=!4m2!3m1!1s0x89c2590029b0fc3b:0xb44ab51123224069,,
Masa Madre,,https://www.google.com/maps/place/Masa+Madre/data=!4m2!3m1!1s0x89c25f9f65896d19:0xd00649d07032c79a,,
Union Hall,,https://www.google.com/maps/place/Union+Hall/data=!4m2!3m1!1s0x89c25baa7d587be3:0xf39381c6df6a429e,,
The Bell House,,https://www.google.com/maps/place/The+Bell+House/data=!4m2!3m1!1s0x89c25af90ac5b5c9:0xa22e61a57b3f7ca1,,
The Corner Store,,https://www.google.com/maps/place/The+Corner+Store/data=!4m2!3m1!1s0x89c259f2c631b731:0x2c9f753a98a89dbe,,
Or'esh,,https://www.google.com/maps/place/Or'esh/data=!4m2!3m1!1s0x89c259d1028df40f:0xf4e8255de05f7cd7,,
La Ripaille,,https://www.google.com/maps/place/La+Ripaille/data=!4m2!3m1!1s0x89c2599537c6caeb:0xe6d69f6b8a9bc0e9,,
Steakfreak,,https://www.google.com/maps/place/Steakfreak/data=!4m2!3m1!1s0x89c259003005dd49:0xa5ab3237925c258c,,
Traveler,,https://www.google.com/maps/place/Traveler/data=!4m2!3m1!1s0x89c25969b59e7a35:0x2cae5ae09ba8e10e,,
Sake No Hana,,https://www.google.com/maps/place/Sake+No+Hana/data=!4m2!3m1!1s0x89c25987d9eb4a1d:0x24a630c06e9ef3e1,,
Ursula Brooklyn,,https://www.google.com/maps/place/Ursula+Brooklyn/data=!4m2!3m1!1s0x89c25d94682dff4d:0xae943d66dc6670ab,,
Oslo Coffee Roasters,,https://www.google.com/maps/place/Oslo+Coffee+Roasters/data=!4m2!3m1!1s0x89c2595e561a870f:0x2cd1d515cf333442,,
Soso's,,https://www.google.com/maps/place/Soso's/data=!4m2!3m1!1s0x89c25958617ae46f:0x1721ec2bdef96dd0,,
ARIARI,,https://www.google.com/maps/place/ARIARI/data=!4m2!3m1!1s0x89c2594515c94085:0x6ac58ecc6611d190,,
Pavlo Mochi,,https://www.google.com/maps/place/Pavlo+Mochi/data=!4m2!3m1!1s0x89c259486d2fac75:0xb6258d423a12e221,,
Yu & Me Books,,https://www.google.com/maps/place/Yu+%26+Me+Books/data=!4m2!3m1!1s0x89c25be3fe8ab65b:0xb81a20679a5e9ec,,
Nonna Dora’s Tribeca,,https://www.google.com/maps/place/Nonna+Dora%E2%80%99s+Tribeca/data=!4m2!3m1!1s0x89c25b0000808f63:0xbd543c890eefa451,,
The Residence of Mr. Moto,,https://www.google.com/maps/place/The+Residence+of+Mr.+Moto/data=!4m2!3m1!1s0x89c2597a563adef1:0x8e88def103b8bd4f,,
Hue House,,https://www.google.com/maps/place/Hue+House/data=!4m2!3m1!1s0x89c2591d17f68d85:0xd01aa7847fd2eac1,,
Omakase Shihou (Shiro) - Midtown,,https://www.google.com/maps/place/Omakase+Shihou+(Shiro)+-+Midtown/data=!4m2!3m1!1s0x89c25977bffe4a8f:0xa355ce193da584c5,,
Jacob's Pickles,,https://www.google.com/maps/place/Jacob's+Pickles/data=!4m2!3m1!1s0x89c25884484ee809:0x22a2b5cc2aa388b3,,
Apollo Bakery,,https://www.google.com/maps/place/Apollo+Bakery/data=!4m2!3m1!1s0x89c2600e3a78cdf9:0x5a4429756f89e17c,,
Bake Culture,,https://www.google.com/maps/place/Bake+Culture/data=!4m2!3m1!1s0x89c25a27ba36d40d:0xfcb2aecc716cbef,,
Fay Da Bakery,,https://www.google.com/maps/place/Fay+Da+Bakery/data=!4m2!3m1!1s0x89c25a27738b5d7b:0xa4c5aa253b289ecc,,
Cloves Indian Cuisine,,https://www.google.com/maps/place/Cloves+Indian+Cuisine/data=!4m2!3m1!1s0x89c259a652500001:0x7eb492e16cce0199,,
JACKSON DINER - INDIAN CUISINE,,https://www.google.com/maps/place/JACKSON+DINER+-+INDIAN+CUISINE/data=!4m2!3m1!1s0x89c25f072500660b:0x5b0574988214ea1b,,
Lin & Daughters - West Village,,https://www.google.com/maps/place/Lin+%26+Daughters+-+West+Village/data=!4m2!3m1!1s0x89c2596bad945d55:0xc6593820ff113068,,
Russ & Daughters Brooklyn,,https://www.google.com/maps/place/Russ+%26+Daughters+Brooklyn/data=!4m2!3m1!1s0x89c25b969742a7f5:0xbfff1f99bcde00bc,,
Russ & Daughters,,https://www.google.com/maps/place/Russ+%26+Daughters/data=!4m2!3m1!1s0x89c259838d0451ed:0x28bb3770b1dd464b,,
Shan,,https://www.google.com/maps/place/Shan/data=!4m2!3m1!1s0x89c25bd37601c31b:0xf16cad5ba177e4c4,,
Lemongrass Brooklyn,,https://www.google.com/maps/place/Lemongrass+Brooklyn/data=!4m2!3m1!1s0x89c25a4fbf115b3f:0xe30c4141a2bcf80c,,
Ramen DANBO Park Slope,,https://www.google.com/maps/place/Ramen+DANBO+Park+Slope/data=!4m2!3m1!1s0x89c25bb00aed4e0f:0x8e8e36217714b5a5,,
Alnour النور,,https://www.google.com/maps/place/Alnour+%D8%A7%D9%84%D9%86%D9%88%D8%B1%E2%80%AD/data=!4m2!3m1!1s0x89c25f3fc78b752f:0xbfb5adadcece92f4,,
Bobo,,https://www.google.com/maps/place/Bobo/data=!4m2!3m1!1s0x89c259944267a79f:0xbccc191d636273a9,,
Pastis,,https://www.google.com/maps/place/Pastis/data=!4m2!3m1!1s0x89c259bff5c54ff1:0x283591a50cf2a14d,,
Amdo Momo,,https://www.google.com/maps/place/Amdo+Momo/data=!4m2!3m1!1s0x89c25f0050fe3c4b:0x8d35917237f168bf,,
Fuskahouse_NYC (Bengali Street Food),,https://www.google.com/maps/place/Fuskahouse_NYC+(Bengali+Street+Food)/data=!4m2!3m1!1s0x89c25f7c7444269b:0x2d51f89a6b1a2db2,,
Nyonya,,https://www.google.com/maps/place/Nyonya/data=!4m2!3m1!1s0x89c25988489152d1:0x6ab371f7ee872274,,
Mis Tierras Colombianas,,https://www.google.com/maps/place/Mis+Tierras+Colombianas/data=!4m2!3m1!1s0x89c25ee026271021:0x57c1d7fccd05b51b,,
Olea,,https://www.google.com/maps/place/Olea/data=!4m2!3m1!1s0x89c25bba725e750b:0x54e16cefcf48d22c,,
Up Thai,,https://www.google.com/maps/place/Up+Thai/data=!4m2!3m1!1s0x89c258c040410e7d:0x3c168563c16b2cec,,
Bagel-ish,,https://www.google.com/maps/place/Bagel-ish/data=!4m2!3m1!1s0x89dd31b53770be8f:0x2fd0e8f69731d0,,
5ive Spice Tacos & Banh Mi,,https://www.google.com/maps/place/5ive+Spice+Tacos+%26+Banh+Mi/data=!4m2!3m1!1s0x89c25bac204b817b:0xbf0d4ac2fddc7ade,,
XO Taste,,https://www.google.com/maps/place/XO+Taste/data=!4m2!3m1!1s0x89c25a20a97f5c63:0x7451a024fda8ac5e,,
Brooklyn DOP,,https://www.google.com/maps/place/Brooklyn+DOP/data=!4m2!3m1!1s0x89c25bd920ce7f9d:0x649d4f5b52331f0,,
Yun Nan Flavour Garden,,https://www.google.com/maps/place/Yun+Nan+Flavour+Garden/data=!4m2!3m1!1s0x89c25acac5f78c8b:0x63637a2e20605189,,
农耕记 · 湖南菜 Nong Geng Ji,,https://www.google.com/maps/place/%E5%86%9C%E8%80%95%E8%AE%B0+%C2%B7+%E6%B9%96%E5%8D%97%E8%8F%9C+Nong+Geng+Ji/data=!4m2!3m1!1s0x89c2610c800584c1:0x455580fb3446a507,,
Umeko,,https://www.google.com/maps/place/Umeko/data=!4m2!3m1!1s0x89c259006ba51659:0xb341c9c935bff528,,
Cuerno,,https://www.google.com/maps/place/Cuerno/data=!4m2!3m1!1s0x89c25900620e1b11:0x41a5401970ddf483,,
Kashi Indian Cuisine & Bar,,https://www.google.com/maps/place/Kashi+Indian+Cuisine+%26+Bar/data=!4m2!3m1!1s0x89c25b1378cf39b1:0x200b12e7345864a3,,
The Fly,,https://www.google.com/maps/place/The+Fly/data=!4m2!3m1!1s0x89c25bacdb23d839:0xc77fe9ee51c2c182,,
Locanda Vini & Olii,,https://www.google.com/maps/place/Locanda+Vini+%26+Olii/data=!4m2!3m1!1s0x89c25bbcfb1a67d1:0x67a7c5a1a55c0d16,,
Chef Katsu Brooklyn,,https://www.google.com/maps/place/Chef+Katsu+Brooklyn/data=!4m2!3m1!1s0x89c25bd4cc9f40b7:0x235c16671831acdc,,
Mike's Coffee Shop,,https://www.google.com/maps/place/Mike's+Coffee+Shop/data=!4m2!3m1!1s0x89c25bbecac3d711:0x9108de4b4987bc57,,
Lula Mae,,https://www.google.com/maps/place/Lula+Mae/data=!4m2!3m1!1s0x89c25b52957cd48b:0x75be187ec9cfa8b4,,
Karasu,,https://www.google.com/maps/place/Karasu/data=!4m2!3m1!1s0x89c25bb0cccfffcb:0x5347d087518a28d1,,
Walter's,,https://www.google.com/maps/place/Walter's/data=!4m2!3m1!1s0x89c25bb73327c7f1:0x2ebd60c73253eacb,,
Roman's,,https://www.google.com/maps/place/Roman's/data=!4m2!3m1!1s0x89c25bb992127665:0x1cd0ee75efcf37a7,,
